pid,label,sent1,sent2,pred0,pred1,pred2,pred3,pred4,pred5,pred6,pred7,pred8,pred9,pred10,pred11,pred12,pred13,pred14,pred15,pred16,pred17,pred18,pred19,pred20,pred21,pred22,pred23,pred24,pred25,pred26,pred27,pred28,pred29,pred30,pred31,pred32,pred33,pred34,pred35,pred36,pred37,pred38,pred39,pred40,pred41,pred42,pred43,pred44,pred45,pred46,pred47,pred48,pred49,pred50,pred51,pred52,pred53,pred54,pred55,pred56,pred57,pred58,pred59,pred60,pred61,pred62,pred63,pred64,pred65,pred66,pred67,pred68,pred69,pred70,pred71,pred72,pred73,pred74,pred75,pred76,pred77,pred78,pred79,pred80,pred81,pred82,pred83,pred84,pred85,pred86,pred87,pred88,pred89,pred90,pred91,pred92,pred93,pred94,pred95
924,3.5," passing frequent, small amounts of urine, a strong, persistent urge to urinate, a burning pain when urinating, blood in the urine or cloudy, strong-smelling urine."," feeling like you must urinate urgently, urinating more often than normal and cloudy or foul-smelling urine",3.5678067,4.0840673,3.5553675,4.0840707,4.0778565,4.3301067,3.5553672,3.7535384,4.2153225,3.8986998,3.8941355,3.8986986,4.2153215,3.7535343,3.7024071,4.3169703,3.7968318,4.079318,3.6965365,3.8941352,3.696537,3.9370196,3.9370234,4.1224422,4.0778565,4.3301063,3.7024093,3.5678518,4.1224413,3.796832,4.0793176,4.3169684,3.9831734,3.2655065,3.236885,3.265508,3.511051,3.228538,3.2368877,3.2510884,3.3086834,3.3449128,3.5367084,3.344916,3.3086846,3.2518046,3.144675,3.8689444,3.1440103,3.3367164,3.2945497,3.5367076,3.2945497,3.5128493,3.5128493,3.1773808,3.516686,3.2285438,3.1446846,3.9836638,3.1605523,3.1456137,3.3367138,3.868936,3.7221394,3.4388483,3.9810667,3.43654,3.768228,3.383556,3.97536,3.8336592,3.5850394,3.9424498,3.8452046,3.9469075,3.5724418,3.830664,3.8331518,4.1058636,3.7515109,3.5522666,4.0865393,3.8444061,4.0921764,3.3823514,3.3787088,3.8616612,3.7563727,3.382023,3.83204,3.7459624,3.5244873,3.752289,3.5484574,4.1040244
925,4.15," patient arrives ambulatory, gait steady, history obtained from patient, patient appears, in distress due to pain, patient cooperative, alert, oriented to person, place and time."," patient arrives ambulatory, gait steady, history obtained from patient, patient appears, in respiratory distress, patient cooperative, alert, oriented to person, place and time.",4.157197,3.9756896,4.1521583,3.9756894,4.122528,3.9110956,4.1521587,3.9174404,4.14801,3.8669662,3.9588315,3.8669653,4.1480103,3.917442,3.8787289,4.252241,4.2037587,3.8278432,3.994113,3.958832,3.994112,3.9915435,3.9916148,3.9172757,4.122527,3.9110966,3.8787305,4.157104,3.917276,4.203758,3.8278434,4.252246,4.516393,4.3284373,4.2353573,4.328437,4.677619,4.073735,4.2353525,4.059444,4.47633,4.376007,4.3613887,4.376008,4.476329,4.0569253,4.240951,4.6508822,4.245251,4.128837,4.0548167,4.3613853,4.0548162,4.1943655,4.194363,3.9647834,4.6798673,4.0737386,4.240987,4.51612,3.979274,4.2481327,4.128837,4.6508694,4.3046427,3.804094,4.080498,3.8016913,3.8922586,3.6250894,4.142834,4.0151815,3.8483605,3.637965,3.902983,3.6282227,3.8339221,3.996713,4.0464005,4.1532965,4.0998907,3.8694851,3.805466,3.906022,3.793011,3.85916,3.8644605,4.298785,3.9060912,3.6249106,4.0579505,4.351148,4.128576,4.100704,3.8608975,4.157045
926,1.5,lisinopril-hctz 20-12.5 mg tablet 1 tablet by mouth one time daily.,atenolol-chlorthalidone  tenoretic  50-25 mg tablet 1 tablet by mouth one time daily.,1.8409524,2.1211646,2.3584487,2.1211636,2.1711469,2.2777512,2.3584478,2.0055783,2.6372106,2.1264632,2.081591,2.1264627,2.6372123,2.0055807,2.1627252,2.0194087,1.5538055,2.2056096,2.1764746,2.081588,2.1764748,1.9126469,1.9126673,2.5047777,2.1711466,2.2777507,2.1627254,1.8410172,2.5047753,1.553803,2.2056098,2.019408,1.9564894,1.3961192,1.6334966,1.3961177,1.8560777,1.452188,1.6334976,1.6054908,1.8977139,1.9916645,1.7598497,1.9916633,1.8977156,1.6058749,1.6693612,2.1304798,1.6645248,1.540398,2.197178,1.7598548,2.197178,2.1277912,2.127793,1.574034,1.8609492,1.452198,1.6694411,1.9561881,1.5495824,1.6648561,1.5403955,2.1304517,2.562401,2.668973,1.397355,2.6599333,1.6546031,1.6945808,1.3887857,2.2627156,1.7492853,1.3532224,1.7928818,1.3585261,1.7457254,2.2709484,1.8324618,2.482338,2.0233026,2.886328,1.4813298,1.8052688,1.4906108,2.6261055,2.6179645,1.8862883,1.6519649,1.7085024,1.8388581,2.490404,1.7060504,2.0211668,2.8883915,2.4831421
927,2.0,the individual demonstrates emerging problem solving skills for complex problem solving tasks., level 4:  the individual occasionally requires minimal cues assistance to complete simple problem solving tasks in structured environments.,1.9129268,2.2613652,2.243888,2.261366,3.0026405,2.5211005,2.2438858,2.655018,2.6637886,2.2729907,2.2328243,2.2729897,2.6637862,2.6550176,2.160199,2.7302067,2.4066632,2.1579647,2.3711393,2.232823,2.3711386,1.9463817,1.9464777,2.4211664,3.0026393,2.521101,2.160199,1.9129188,2.4211643,2.4066634,2.157965,2.730207,2.9209046,2.4263804,2.7547853,2.4263778,2.5514994,2.3924088,2.7547894,2.251109,2.5601711,2.71245,2.4763215,2.7124505,2.560164,2.2516038,2.727212,3.0218303,2.953527,2.5583146,3.0675058,2.4763114,3.067505,2.7186947,2.7186935,2.4286282,2.5690968,2.3924093,2.7273202,2.9213667,2.4375365,2.9525785,2.5583153,3.0218456,2.2042568,2.266327,3.302194,2.2664316,1.5215037,2.0248125,3.2922873,1.9366362,1.5357159,2.7722056,1.6988407,2.7473013,1.6807439,1.9398623,3.0407763,1.817529,1.4265015,2.2268682,2.8065622,1.6930195,2.7826722,2.0185719,2.0063627,2.245806,1.5180233,2.0093074,3.046833,2.2131517,2.3472717,1.4270023,2.228039,1.8198333
928,4.25," discussed risks, goals, alternatives, and the necessity of other members of the healthcare team participating in the procedure with the patient."," discussed risks, benefits, goals, alternatives, advance directives, and the necessity of other members of the healthcare team participating in the procedure.",4.009797,4.1689277,4.1330543,4.1689262,4.436055,4.095705,4.1330547,4.3156495,4.7590623,4.180505,4.3359327,4.1805053,4.759063,4.3156514,4.1177773,4.1934185,4.123382,4.1270986,4.1645164,4.3359346,4.164517,4.3507757,4.3507967,4.8640227,4.4360566,4.0957055,4.117779,4.0097704,4.8640175,4.123383,4.1270986,4.1934175,4.2413044,4.0996704,4.3913574,4.0996714,4.276561,3.9911516,4.391364,4.225065,4.193195,4.4556017,4.218401,4.4555993,4.1931844,4.2247653,4.3582673,4.2050285,4.1119356,4.1421113,4.391708,4.2184095,4.3917074,4.175275,4.175276,4.1643977,4.2810416,3.9911523,4.3581886,4.240252,4.1648245,4.111882,4.142111,4.205004,4.051191,4.119513,3.894868,4.1207294,3.9789307,4.0194964,3.9048657,4.177897,4.024186,3.623336,4.303885,3.6316974,4.0334167,4.1677322,3.9571996,4.214886,3.9033895,4.1188135,3.9288192,4.303523,3.926277,4.187475,4.190396,4.424478,4.0221024,4.0081525,3.9651167,4.0506897,4.362419,3.9097571,4.1225386,4.2102976
929,2.5,ritalin la 20 mg capsule multiphasic release 50-50 1 capsule by mouth one time daily.,zocor 40 mg tablet 1 tablet by mouth one time daily.,1.2306591,1.59308,1.6622016,1.5930837,1.9065032,1.635682,1.6622036,1.689676,2.2714474,1.7374585,1.7941115,1.7374592,2.2714474,1.6896788,1.592039,1.8155571,1.1211036,1.6904715,1.8706905,1.7941092,1.8706905,1.4036831,1.4037004,2.3665578,1.9065036,1.6356814,1.5920396,1.2307125,2.366558,1.1211073,1.6904739,1.815556,1.6475236,1.65105,1.4955239,1.6510513,1.8667427,1.648275,1.4955274,1.6457008,1.6485428,1.8002566,1.5315478,1.8002558,1.6485442,1.6461148,1.4446039,1.7675754,1.3824893,1.8096683,1.9948889,1.5315522,1.9948885,2.0587847,2.0587847,1.601958,1.8697506,1.6482778,1.444633,1.6470295,1.6002696,1.3824887,1.8096662,1.7675546,1.7545854,2.0642977,1.258792,2.0583382,1.5870942,1.2757242,1.2352861,1.9859198,1.3896201,1.0054133,1.7084004,1.0079011,1.4146422,1.985401,1.7785163,2.1759708,1.6034946,2.4692035,1.0989249,1.7074023,1.0914055,2.1648977,2.1624646,1.4421501,1.5849866,1.2866883,1.7911593,1.6542119,1.4094979,1.6019213,2.4738328,2.1792803
930,3.5,i discussed with the patient the findings of the physical exam.,"i discussed the findings, assessment and plan with the fellow and agree with fellow's findings and plan as documented in the fellow's note.",3.5196633,3.7381063,3.1386225,3.7381058,3.6276996,3.895494,3.1386206,3.486872,3.650629,3.524844,4.177149,3.5248454,3.6506288,3.4868703,3.4025226,4.261636,3.816254,3.8866255,3.3159652,4.1771502,3.3159661,3.8514874,3.8515234,3.5955553,3.6276994,3.8954926,3.4025202,3.5196366,3.5955462,3.8162558,3.8866265,4.261636,4.0274487,3.919038,4.110583,3.9190338,3.6899073,3.7285028,4.1105804,3.5742207,3.1932616,3.867349,4.171039,3.8673468,3.193258,3.5742447,3.867691,3.6970518,3.8420086,3.7329614,3.7927153,4.171043,3.7927153,3.6138844,3.6138825,3.3863173,3.7148223,3.7285054,3.8676789,4.026988,3.3675263,3.8431866,3.73296,3.6970797,4.063014,4.07289,3.9086134,4.0792794,3.8847177,3.8642042,3.9390607,3.7108984,3.871885,3.7163322,4.2680206,3.71748,3.957821,3.7123787,3.9142737,4.1166544,3.7609606,4.0204997,4.047267,4.270375,4.0507584,3.9682229,3.9645817,4.057589,3.8907251,3.8757653,3.9180036,4.0748262,3.8622935,3.762664,4.02842,4.114327
931,3.0,the diagnosis and treatment plan were explained to the family caregiver who expressed understanding of the information presented., patient education: i explained the diagnosis and treatment plan for the patient who expressed understanding of the content.,4.007654,4.3427625,4.0764093,4.3427615,4.383263,4.2579536,4.076408,4.1289463,4.6392226,4.085405,4.3816233,4.085404,4.6392236,4.128945,3.996728,4.376488,4.1972904,4.2837176,4.169543,4.3816233,4.1695437,4.4736457,4.473696,4.5161796,4.383264,4.257955,3.9967275,4.007614,4.5161753,4.19729,4.283716,4.376491,4.3563437,4.1784387,3.647492,4.178436,4.2796626,4.0975814,3.6474905,3.8174846,4.1140027,3.9389954,4.0203915,3.9389951,4.1140065,3.817492,3.8225055,4.268049,4.1520505,4.233997,3.997691,4.020388,3.9976902,4.1065154,4.106515,3.7115793,4.2878375,4.0975842,3.8225842,4.356251,3.722702,4.15275,4.2339926,4.268053,4.535838,4.3622737,4.7034464,4.349297,4.346997,4.337687,4.6774187,4.4941373,4.469712,4.1109557,4.7613544,4.1092377,4.471552,4.4717836,4.3359604,4.8350177,4.2428365,4.2812524,4.4371867,4.767421,4.4503345,4.350663,4.3559346,4.6198745,4.361033,4.340453,4.343987,4.5270753,4.631697,4.2440295,4.290605,4.8339167
933,0.0,eye: pupils dilated; background retinopathy - yes right and left; macular edema - no right and left; proliferative retinopathy - no right and left., neurologic:  hand sensory change - no right and left; foot stump sensory change - no right and left; painful - no right.,0.802418,0.18728727,0.28025943,0.18728739,0.21022388,0.1808605,0.28025976,0.31853694,0.48745114,0.0636181,0.2996005,0.063619286,0.48745167,0.31853563,0.24285117,0.31898138,0.41475445,0.068399526,0.16794182,0.29959962,0.16794187,0.0625964,0.06254746,0.3892055,0.21022347,0.18086107,0.24285042,0.8023264,0.3892081,0.41475618,0.06839948,0.31897992,0.82014203,0.6525806,0.22588697,0.6525816,0.44105476,0.5818598,0.22588907,0.46106485,0.2816196,0.24545531,0.8430431,0.24545598,0.28161752,0.46064928,-0.024539605,0.5255855,0.61407185,0.47829714,0.2976693,0.8430349,0.29766828,0.46203008,0.46203277,0.42201713,0.442812,0.5818616,-0.024499837,0.8209119,0.41529965,0.6133549,0.4782942,0.52562153,0.7026891,0.6513199,0.79123926,0.65351456,0.3843076,0.46865663,0.7356973,0.46987724,0.6841125,0.7181205,0.5943967,0.7129488,0.69036263,0.4583877,0.4255491,0.26538423,0.47999227,0.83993363,1.1393335,0.6004572,1.1241581,0.6654738,0.6684205,1.3179283,0.4542263,0.48543382,0.43906754,0.7065457,0.48824874,0.4798816,0.8522531,0.2657942
934,3.0," no: swollen and tender neck glands; typical 'cold' symptoms; fever present (greater than or equal to 100.4 f or 38 c) or suspected fever; rash; white patches on lips, tongue or mouth (other than throat); blisters in the mouth; swollen or 'bull' neck; hoarseness or lost voice or ear pain"," f (38 c) or suspected fever; skin rash; white patches on lips, tongue or mouth (other than throat); blisters in the mouth; swollen neck or hoarseness or lost voice",3.1456652,3.3010745,3.449579,3.3010745,3.4211602,3.2793012,3.4495785,3.3353167,3.881228,3.4180582,3.1296296,3.4180582,3.8812294,3.335316,3.3493571,3.5091856,3.5181553,3.18543,3.491745,3.12963,3.4917455,3.05219,3.0520482,3.7506979,3.4211597,3.2793021,3.3493598,3.1456575,3.7507124,3.5181532,3.1854289,3.509186,3.3690603,2.8639092,3.104796,2.863907,3.4537735,2.8072348,3.1047955,3.6046448,3.898312,3.1244345,3.2634397,3.1244333,3.8983116,3.6053593,3.0186093,3.770516,3.085706,2.8813386,3.5436654,3.2634084,3.5436654,3.202767,3.2027702,3.7292447,3.4331234,2.8072362,3.0185547,3.3685348,3.7045665,3.0896912,2.881336,3.7705326,3.686624,3.1737907,3.2583637,3.1705756,3.1502225,3.0858312,3.248045,3.5528016,3.1761038,3.1749191,3.20784,3.1635764,3.2039278,3.5410519,3.2299256,3.4214501,3.5273314,3.2598274,3.4461138,3.212652,3.439679,3.2970042,3.3067021,3.6426363,3.1386676,3.0912771,3.2312374,3.6977482,3.1768475,3.5257351,3.2517436,3.4223125
935,2.5,"thank you for choosing the name, m.d.. care team for your health care needs!",*thank you for including the locationemergency department consultation service in the care of your patient.,1.2750962,2.5610123,2.2242534,2.5610096,2.6392345,2.5410633,2.2242546,2.120679,3.201459,1.4541606,3.040772,1.4541594,3.2014613,2.1206782,2.2163043,1.3995197,1.0663716,2.53795,1.879712,3.0407734,1.8797073,2.5577908,2.557912,3.5718977,2.6392336,2.541061,2.2163076,1.2750754,3.571888,1.0663706,2.5379517,1.3995205,2.5376158,1.5025626,1.9081928,1.5025412,2.3688345,1.9324045,1.9081933,2.3824842,2.4051993,2.3917103,2.4609616,2.3917136,2.4052038,2.3827696,2.2782512,2.36151,2.4780188,2.0602958,2.7329614,2.4609962,2.7329607,2.1489785,2.1489866,2.313802,2.3857157,1.9324017,2.2782407,2.5364208,2.3155575,2.476046,2.0602927,2.361558,2.6147072,3.1708946,2.4975178,3.1968875,3.1536913,1.4421859,2.5448546,2.928793,2.420856,2.7367716,1.5205855,2.7604122,2.3997378,2.9261117,2.0722504,1.5587004,1.5476643,3.4231753,2.6755123,1.5041504,2.5444713,3.188503,3.1710107,3.1262434,3.148955,1.4534246,2.0760508,2.5634205,2.4944808,1.5445534,3.4419096,1.5440599
936,3.5," the patient has had a chance to have their questions about this procedure answered and wishes to proceed., procedural pause conducted to verify: correct patient identity, procedure to be performed and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements"," procedural pause conducted to review all pertinent records and verify:  correct patient identity, procedure to be performed, and as applicable, correct side and site, correct patient position, and availability of implants, special equipment or special requirements.",3.7347212,3.7145627,3.8843145,3.7145638,4.003683,3.5337944,3.8843143,3.9839458,4.33423,3.8461418,3.9281988,3.8461406,4.3342304,3.9839451,3.7720041,4.0940995,4.1642337,3.3051844,3.9100873,3.9281995,3.9100873,3.8450968,3.8450813,4.249882,4.003684,3.5337946,3.7720046,3.734823,4.249878,4.164234,3.305183,4.0941024,3.544653,3.6717432,4.003663,3.6717484,3.610481,3.347036,4.003662,3.8127472,3.2399895,4.0219555,3.7614858,4.021958,3.2399797,3.812986,3.802516,4.0112176,3.8299434,3.415898,4.1032104,3.7614954,4.1032095,3.258704,3.2587106,3.6988869,3.609585,3.3470364,3.8025348,3.5455136,3.7018585,3.8291168,3.4159007,4.0112267,3.9510717,4.325918,3.5349567,4.3243675,3.7676458,3.3460693,3.5412486,3.5778017,3.7243702,3.5309782,3.7450676,3.532534,3.8089333,3.5836153,3.4070888,4.169731,3.5660553,4.0664062,3.747365,3.7292416,3.7676673,4.169251,4.1865597,4.34234,3.763415,3.3624256,3.4233978,3.9437344,3.7862244,3.563203,4.06955,4.183071
937,2.5,diltiazem  cardizem cd  360 mg capsule sustained release 24 hour 1 capsule by mouth one time daily.,ty21a) vivotif berna vaccine capsule enteric coated 1 capsule by mouth.,1.8109698,1.6608078,1.9101057,1.6608018,1.5785179,1.9692768,1.9101117,1.6013534,1.292113,1.0981363,1.6547446,1.0981356,1.2921095,1.6013527,1.4476969,1.3586404,1.4694586,1.7819736,1.5391417,1.6547432,1.5391415,1.3377239,1.3377504,1.7697533,1.578518,1.9692755,1.4476957,1.8109528,1.7697536,1.4694581,1.7819732,1.3586378,1.8930336,1.4584482,1.5729395,1.4584435,1.338537,1.5047777,1.5729396,1.3111655,1.5455964,1.4774562,1.3616879,1.4774537,1.545597,1.311408,0.9026265,1.5699703,1.5819622,1.7058741,2.0409658,1.3616928,2.040965,1.797904,1.7979047,1.6210773,1.3398554,1.5047753,0.90261304,1.8930029,1.6233547,1.5834544,1.7058712,1.569966,2.6660318,2.1608548,1.4946004,2.1439023,1.3640682,1.5010098,1.4887114,1.9180096,1.667353,1.162787,1.6616768,1.1625227,1.6981254,1.9120452,2.1459944,1.9607662,2.3949695,2.259338,1.6396317,1.6585113,1.6400185,1.9460076,1.9439118,1.7050331,1.3668431,1.5178441,2.1585045,2.544244,1.6461024,2.3939943,2.265779,1.9629881
939,3.5," identified illness as a learning need, identified follow-up care as a learning need, identified medications as a learning need, patients primary language is english, no barriers to learning were identified, no interventions were used to address barriers to learning, teaching methods used included printed patient instructions, patient verbalized an understanding of discharge teaching."," identified injury as a learning need, identified follow-up care as a learning need, patients primary language is english, no barriers to learning were identified, teaching methods used included printed patient instructions, verbal instructions, patient verbalized an understanding of discharge teaching.",3.4051476,3.630851,4.032296,3.630852,3.8649092,3.6305237,4.032296,3.85704,4.2818027,3.7831678,3.7513397,3.783167,4.281803,3.857041,3.9336815,4.009208,3.8312118,3.5842772,3.8159435,3.7513402,3.815945,3.7306101,3.730577,4.1238127,3.8649087,3.6305242,3.9336839,3.4050338,4.1238103,3.8312113,3.5842767,4.009209,3.6417146,3.7135944,3.9782202,3.713591,3.9255602,3.468175,3.978221,3.8376007,3.5742364,3.7670596,3.7028487,3.7670567,3.5742426,3.8384597,3.760998,4.0695176,3.4850538,3.5379758,3.9923975,3.7028553,3.992398,3.601569,3.6015728,3.8901465,3.9225163,3.4681754,3.7609355,3.6452541,3.881849,3.486236,3.5379744,4.0695133,3.998509,3.9380734,3.9159074,3.937343,3.5491521,3.5371058,3.961386,3.9637666,3.6032119,3.4310322,3.865987,3.4131007,3.646627,3.9472902,3.8295367,4.202012,3.858532,4.105397,3.7535284,3.8725286,3.740552,4.056679,4.054931,4.231463,3.540187,3.5334194,3.8264356,3.973423,3.8390305,3.860276,4.1069508,4.200628
940,3.5,patient demonstrated and verbalized understanding to the above.,the patient had a chance to have any questions answered about the care plan and stated understanding and agreement with the care plan.,3.5575085,3.7230544,4.126209,3.723053,4.123554,3.7013943,4.126207,3.8159537,4.291964,4.0348396,4.032798,4.034839,4.2919626,3.8159602,3.9667666,4.0814056,3.6966145,3.7235649,3.9935908,4.0327992,3.993592,3.8951325,3.8950698,4.2248683,4.123555,3.7013955,3.9667697,3.5574698,4.2248664,3.6966147,3.7235641,4.081406,3.888062,4.073779,3.4286172,4.073777,4.0155215,3.798281,3.428629,3.5279305,3.4863787,4.043002,3.7223532,4.0430017,3.4863784,3.5278664,3.8307376,3.8831854,3.8566468,3.7961028,3.8199148,3.7223432,3.8199136,4.048582,4.048584,3.3674593,4.0201144,3.7982821,3.8307333,3.8883302,3.354862,3.8566911,3.7961044,3.8831828,3.8299081,4.0181985,4.431934,4.0218344,3.6677139,3.171943,4.394118,3.6820154,3.5006852,3.8533747,3.589264,3.8532562,3.558621,3.6691425,3.917551,4.073021,3.6696784,4.132604,4.0231338,3.5970805,3.9858406,4.020193,4.01865,3.9388955,3.6656942,3.1878324,3.925037,3.7958217,3.2836473,3.6707993,4.141959,4.071377
944,1.0,metronidazole  flagyl  500 mg tablet 1 tablet by mouth three times a day.,paxil 40 mg tablet 1 tablet by mouth one time daily.,1.1415826,1.5413591,0.72554415,1.5413585,1.6927416,1.5125993,0.7255436,1.2034146,2.5588956,1.3170204,0.9987687,1.31702,2.558896,1.203407,0.71752536,1.7325343,1.291048,1.415797,1.0759419,0.9987656,1.0759438,1.3181225,1.3181369,2.2756112,1.6927414,1.5126003,0.717525,1.1415042,2.2756112,1.2910552,1.4157975,1.7325326,1.7956102,1.5188035,1.7115846,1.5188022,1.8755555,1.2847031,1.7115877,1.6054142,1.7104356,1.9003313,1.5844084,1.9003301,1.7104391,1.6059453,1.5289931,1.970318,1.6013654,1.2983915,2.1855338,1.5844011,2.185534,2.0927396,2.092743,1.5512593,1.8748289,1.2847162,1.5289788,1.7956539,1.5486474,1.6012081,1.2983955,1.9703286,2.2073092,2.3244226,1.210284,2.3156168,1.4618324,1.3291657,1.179724,2.0385542,1.5289994,1.1547364,1.7297596,1.1619606,1.5342628,2.0391252,1.9651467,2.2464826,1.7269943,2.6680903,1.2620887,1.7275748,1.2609777,2.4403124,2.4379885,1.3497522,1.4455717,1.3364861,1.98153,2.1191778,1.4008285,1.7251178,2.6701298,2.246742
945,0.0,patient requires limited assistance with the following activities:  eating.,"answers linear, with no difficulty following the conversation.",0.55959094,0.03490986,-0.02859877,0.034910228,0.4670185,0.3997138,-0.028600188,0.54281646,0.8393102,-0.055084474,0.55943894,-0.05508374,0.83930904,0.5428161,-0.003478683,0.60598487,0.4766131,0.09440219,0.22519779,0.5594387,0.22519872,-0.0902513,-0.090282276,0.55984485,0.4670189,0.3997138,-0.0034765,0.5595295,0.5598462,0.47661436,0.09440196,0.60598415,0.34338698,0.11745501,0.059095077,0.11745074,0.5565468,0.19120477,0.059097514,0.27619436,0.15895215,0.17223245,0.59175,0.17223024,0.15894556,0.27628136,-0.09185489,0.32288396,0.3679712,0.27592885,0.3432985,0.59175116,0.34329766,0.18640853,0.18640986,0.25176975,0.55451065,0.19120249,-0.09179956,0.3433139,0.24262816,0.3681663,0.27593032,0.32288814,0.23033151,0.55202156,0.23069543,0.5476749,0.3081881,0.2995701,0.20961425,0.48077688,0.14449795,0.006651967,0.5744624,0.020093005,0.15791065,0.48352256,0.14219597,0.5166217,0.11584903,0.2360993,0.20759888,0.575598,0.21573973,0.31013128,0.30794814,0.1928953,0.31625572,0.3175591,0.15080313,0.21449852,0.13260533,0.115350135,0.23576914,0.52088153
946,2.5,glucosamine tablet 1 tablet by mouth two times a day.,pantoprazole  protonix  40 mg tablet enteric coated 1 tablet by mouth every bedtime.,1.7105014,2.021929,1.3172985,2.0219278,1.8546059,2.4090922,1.3172998,1.6167841,2.4429119,1.3797654,1.8552284,1.3797674,2.4429128,1.6167835,1.1361812,1.979582,1.6512226,2.2394977,1.4546219,1.8552271,1.4546214,1.7775995,1.7776362,2.1844673,1.8546065,2.4090908,1.136182,1.7105548,2.184465,1.6512213,2.2394974,1.9795817,1.8191925,1.4006917,1.7938355,1.4006886,1.9732296,1.2894152,1.7938361,1.6366681,1.8558352,2.0190713,1.7539183,2.0190706,1.8558381,1.6370347,1.6526028,2.0842073,1.5941086,1.2991813,2.3621795,1.7539235,2.36218,1.9084277,1.9084297,1.4653094,1.979606,1.2894268,1.6526388,1.8189317,1.4472725,1.5948814,1.2991813,2.0842006,2.1142237,2.277675,1.1993872,2.2647474,1.4642147,1.5271112,1.1742207,2.00883,1.4756393,1.2122138,1.764218,1.2169636,1.4880685,1.9754407,1.8518709,2.3241053,1.9860488,2.531873,1.4893498,1.748243,1.5052092,2.2765765,2.2727306,1.6359919,1.4551644,1.5503019,1.8604531,2.0544658,1.5374882,1.9843556,2.5319886,2.3257928
947,3.25," patient is independent in the following activities: eating, bathing, dressing, grooming hygiene, toileting, transfer to from bed chair, mobility."," patient is independent in the following activities: eating, transfer to from bed chair, mobility.",3.5431902,3.751968,3.3709066,3.751968,3.6437356,3.8774617,3.3709068,3.5605247,3.913718,3.6700134,3.5330298,3.670014,3.9137197,3.5605254,3.4605756,3.8358054,3.7818527,3.7417402,3.723449,3.5330307,3.7234492,3.6345994,3.6346655,4.0779223,3.6437356,3.8774621,3.4605744,3.5430517,4.077922,3.7818515,3.7417405,3.835804,3.6779048,3.8313868,3.9136298,3.8313823,4.0310407,3.7990801,3.9136372,3.7147348,3.9844677,3.8653784,4.040369,3.8653789,3.9844687,3.71518,3.9545503,4.353538,3.8316655,3.783863,3.6836202,4.0403433,3.6836193,4.1739354,4.1739407,3.58176,4.0366945,3.7990844,3.954609,3.6782084,3.594994,3.8329978,3.7838643,4.353524,3.7739697,3.5020962,3.5061703,3.501929,3.4204576,3.3113098,3.520356,3.4443562,3.4335742,3.3582206,3.7101195,3.3535972,3.430253,3.4237795,3.4891207,3.847319,3.8038232,3.658216,3.4764524,3.7106056,3.4967003,3.373303,3.37288,3.7053912,3.4248576,3.305737,3.493073,3.7497551,3.4973273,3.8031507,3.6574779,3.849005
948,4.2," identified illness as a learning need, identified follow-up care as a learning need, no barriers to learning were identified, teaching methods used included printed patient instructions, verbal instructions, patient verbalized an understanding of discharge teaching."," identified illness as a learning need, identified follow-up care as a learning need, patients primary language is english, no barriers to learning were identified, teaching methods used included verbal instructions.",3.4014194,3.8725111,3.8329206,3.8725092,3.9093246,3.7200031,3.8329208,3.7388568,4.4178143,3.7500706,3.788697,3.7500715,4.4178147,3.7388618,3.7098334,3.9907854,3.841585,3.6129587,3.8654294,3.7886975,3.8654294,3.9268205,3.9268556,4.3681817,3.909325,3.7200036,3.7098393,3.401247,4.3681774,3.8415844,3.6129587,3.9907858,3.9298887,3.7855494,4.01429,3.7855494,3.764351,3.5559244,4.014293,3.792211,3.8469775,3.7466233,3.8914187,3.746623,3.8469725,3.7927666,3.8089864,4.103317,3.6242325,3.6658776,3.8399792,3.8914034,3.839979,3.6928444,3.6928449,3.7857995,3.767406,3.5559244,3.808958,3.9288492,3.7753093,3.6262655,3.6658785,4.1033034,3.66823,3.6999898,3.1501358,3.7018209,3.2954822,3.2835956,3.1346903,3.6451638,3.5271087,3.2851071,3.564673,3.292647,3.5203547,3.6380782,3.2499053,3.8958054,3.5896485,4.068415,3.3439999,3.5680232,3.356521,3.8811088,3.8792014,3.6679723,3.2818027,3.2919083,3.2533073,3.662422,3.412682,3.5915418,4.0708146,3.8969805
